item_id,playtime_forever
379370,9
379380,0
379390,0
379420,446
379520,16
379530,271
379600,50
379610,0
379640,2342
379670,511
379720,1879473
379760,128
379960,10604
379980,15542
379990,11670
380000,1045
380020,6780
380080,308
380100,950
380120,7567
380140,1209
380150,7145
380210,4545
380220,9737
380360,328776
380540,43
380550,4797
380560,669
380570,4389
380580,13370
380600,237187
380660,1426
380670,1845
380690,6062
380700,4466
380750,6625
380770,66541
380790,1470
380840,64094
380860,293
380890,1065
380990,12
381010,0
381020,14992
381050,66
381090,42
381100,13523
381120,111162
381130,89
381140,47
381150,9
381170,4789
381210,2878781
381220,6977
381260,906
381310,28
381560,12297
381590,206
381610,80
381640,2597
381750,6149
381780,16170
381800,50
381810,6920
381850,48
381870,6651
381890,24
381900,1095
381910,1299
381940,1598
381990,51156
382050,2512
382070,7983
382080,559
382090,224
382110,33179
382120,42183
382130,176
382140,7408
382160,6
382180,121
382240,70851
382250,3
382260,3197
382270,0
382300,21556
382320,0
382350,4712
382380,913
382390,0
382420,4638
382480,663
382490,219796
382570,147
382620,0
382630,274
382640,0
382650,4
382660,0
382670,0
382680,1
382690,0
382700,0
382710,543
382720,2
382730,0
382740,1
382750,0
382760,0
382770,0
382780,1
382790,0
382800,0
382850,3826
382880,30
382890,25893
382900,20878
382920,3584
382940,864
382970,2007
383010,0
383020,8
383030,36112
383070,322
383080,1423882
383100,401
383110,279
383120,487568
383150,78863
383180,16542
383190,31
383230,54031
383240,2118
383270,477
383330,27736
383460,9785
383520,11088
383530,7
383540,18
383560,14135
383580,41435
383590,5908
383620,62
383630,3369
383670,2306
383690,454
383700,9
383710,3582
383720,5003
383730,186
383750,7847
383780,109
383790,8244
383800,5503
383810,21
383870,228916
383930,16580
383950,1039
383960,12281
383980,260513
384000,3649
384010,209
384090,252
384100,21
384110,17164
384120,2261
384150,9622
384171,0
384180,41084
384190,13405
384210,0
384280,344
384300,7770
384310,6629
384360,12203
384400,949
384420,3
384421,28
384422,8
384423,0
384424,0
384425,0
384426,0
384427,0
384428,0
384429,0
384430,0
384431,0
384432,0
384433,0
384434,0
384435,0
384436,0
384437,0
384438,0
384439,0
384440,0
384441,0
384442,0
384443,0
384444,0
384445,0
384446,0
384447,0
384448,0
384449,0
384450,0
384451,0
384452,0
384453,0
384454,0
384455,0
384456,0
384457,0
384458,0
384459,0
384460,0
384461,0
384462,0
384463,0
384464,0
384465,0
384480,7680
384490,68380
384500,3732
384540,1
384550,4870
384570,1013
384590,0
384630,7730
384650,27
384680,9081
384690,804
384700,874
384740,3425
384750,9
384840,3579
384890,29
384910,84
384920,437
384930,19
384940,0
384950,8786
384980,29900
384990,9027
385020,14520
385030,0
385060,202
385070,34683
385080,17029
385100,197
385130,0
385150,7431
385190,21
385200,74562
385220,3
385230,5872
385240,19918
385250,20950
385260,771
385270,21329
385310,6509
385330,2218
385350,3
385360,3868
385370,2608
385380,16017
385390,0
385400,1572
385440,559
385490,10992
385510,0
385520,0
385530,969
385560,3184
385580,244
385590,4625
385600,1412
385630,751
385680,55
385690,2
385700,42
385710,28505
385730,289792
385760,26482
385770,2934786
385800,115961
385810,107
385830,44152
385860,790
385880,1659
385890,7802
385900,1150
385950,1986
385960,0
385980,7290
386050,36
386070,723830
386080,1071
386090,7
386110,9451
386140,1019
386160,12753
386180,17169
386260,6943
386280,1140
386290,6705
386320,6
386330,0
386340,633
386350,1205
386360,12878671
386390,67
386400,63
386420,10885
386480,32834
386510,1794
386520,3900
386540,4340
386560,1282
386590,2840
386600,1930
386640,1166
386650,340
386690,6584
386700,11840
386710,14
386750,6393
386800,14615
386840,15760
386870,1239
386880,19753
386900,1539
386930,15
386940,86631
386990,11583
387010,5184
387060,87
387070,7417
387090,213
387110,4
387130,114
387240,8907
387270,38
387280,344
387290,49493
387340,72502
387370,7357
387400,0
387430,989
387450,68
387460,0
387470,386
387480,0
387490,0
387500,1
387510,0
387520,0
387530,0
387540,19
387550,0
387560,89
387570,0
387580,0
387590,1283
387600,0
387610,0
387620,0
387630,0
387640,78
387650,0
387660,61
387670,0
387680,0
387690,1
387700,0
387770,0
387780,464
387790,0
387800,0
387820,154
387840,17307
387850,4153
387860,9196
387870,220
387880,4136
387890,3
387930,6609
387970,1935
387990,477218
388010,54
388050,6486
388060,18024
388080,321223
388090,47790
388120,14189
388160,2
388210,10932
388260,0
388270,6483
388280,0
388300,36
388320,4875
388340,3839
388360,1340
388390,21
388410,243864
388420,20272
388430,0
388440,3751
388450,564
388490,3231
388500,3170
388540,229
388620,6830
388660,2255
388680,270
388720,796
388730,9
388750,89716
388800,12955
388830,0
388870,52559
388880,25651
388900,453
388960,0
388970,1896
388980,1046
389010,0
389040,1085
389050,1036
389120,215
389160,6506
389170,12524
389190,409
389200,1626
389220,3558
389250,566
389260,0
389270,87
389300,4869
389310,2362
389400,13174
389430,11283
389460,13190
389470,0
389510,828
389530,22
389570,743744
389650,35
389670,2424
389680,3
389690,1
389700,8061
389740,81
389810,17117
389840,3231
389850,543
389870,28231
389900,442
389970,49
390070,8
390160,7
390200,11375
390210,281
390220,2274
390230,0
390290,6850
390310,2594
390330,5
390340,1455
390460,1944
390510,113
390520,27566
390570,10747
390610,2736
390660,843
390670,371414
390680,2088
390720,1090
390730,2282
390870,100
390880,4
390890,500
390910,7625
390920,83
390930,9
390940,545
390970,8416
391000,68
391030,0
391040,77168
391050,3641
391070,43218
391100,8
391120,1212
391130,3208
391160,6131
391170,9959
391180,269
391210,3966
391220,798526
391240,2895
391250,4130
391260,47278
391270,7996
391280,1842
391310,4529
391340,9983
391390,2339
391410,0
391420,30275
391440,43
391460,203017
391480,0
391490,118
391510,82
391520,4260
391540,3349749
391550,127
391580,37
391590,22
391630,0
391660,16593
391720,33726
391730,86353
391740,32400
391780,876
391820,1958
391920,554
391960,6298
392000,6240
392020,1055
392030,2181
392050,21802
392060,2856
392070,3129
392080,1938
392100,0
392120,2281
392150,0
392190,261
392260,198
392370,4654
392450,2421
392470,50853
392580,3484
392610,876
392620,23
392680,40
392730,3
392780,3486
392790,10762
392820,20302
392870,45682
392920,1333
392930,5475
392940,7093
392950,15523
392970,230
393150,3462
393170,12
393200,1994
393240,2492
393250,0
393290,5
393320,9
393330,0
393350,0
393360,7011
393380,1182381
393390,25
393410,29252
393420,1217822
393430,1400
393530,294966
393540,0
393550,137
393600,0
393610,645
393660,41
393740,1
393750,937
393770,0
393820,1193
393920,784
393930,3775
393950,7589
393970,130
393980,7861
394030,0
394120,483
394130,160
394140,255
394160,60
394220,1091
394230,904007
394250,591
394260,251
394280,8981
394290,4840
394310,209149
394360,2370655
394380,4765
394450,10237
394480,139
394510,501630
394540,13872
394550,139
394600,491
394680,12775
394690,252027
394720,0
394740,6284
394760,10724
394770,128
394830,0
394840,2
394850,1471
394870,12529
394890,0
394900,0
394910,0
394920,1
394930,1
394940,9
394950,0
394970,47840
394990,1
395100,677
395140,8247
395150,3126
395160,1595
395170,7485
395200,31981
395250,2708
395270,166
395300,1963
395350,2195
395380,10221
395400,6025
395420,8308
395480,0
395500,125
395520,19729
395550,0
395560,0
395570,5439
395580,46
395600,356
395640,0
395690,0
395760,21
395850,3977
395860,2150
395880,0
395890,0
395900,1211
395910,52
395920,0
395930,325
395980,65312
396010,1418
396030,715
396060,228
396090,8002
396120,231
396160,34458
396230,868
396260,812
396310,620
396320,151
396360,4676
396390,585
396480,17648
396530,807
396590,586
396610,0
396640,492
396650,5214
396660,1541
396680,382
396730,3
396750,21494
396790,19145
396800,9982
396820,0
396830,0
396850,4525
396860,8305
396890,23001
396900,5469
396930,84
397020,0
397040,8462
397060,91948
397080,3508
397090,10878
397100,105572
397140,206
397160,217
397180,4
397190,152
397200,36
397210,35
397240,21
397270,43751
397310,268
397320,25
397330,1063
397340,254579
397350,7170
397360,1235
397390,6038
397420,0
397430,31279
397440,273
397460,136144
397500,41195
397550,45278
397570,9205
397580,6034
397620,137806
397640,0
397670,4
397680,2324
397690,2015
397700,11430
397720,22
397740,120
397770,9234
397780,3386
397800,0
397810,2
397820,343
397830,0
397840,0
397870,9253
397940,1305
397960,211
397970,171
397980,18876
397990,1302
398000,219
398020,0
398070,3910
398100,19128
398110,858
398150,7749
398160,2325
398170,4560
398180,680
398210,602
398400,0
398450,2642
398460,1041
398480,1516
398620,479
398630,1763
398640,2282
398670,3
398680,56922
398710,83248
398830,349
398840,78746
398850,8917
398890,2050
398900,0
398920,3767
398930,0
398940,3115
398960,0
398970,4604
398980,1689
399000,7272
399040,5028
399060,328
399070,8829
399090,0
399100,353
399120,4933
399130,1469
399140,2550
399180,2
399230,1575
399240,1901
399260,55
399270,9182
399420,22
399430,24711
399520,3135
399530,3028
399580,329
399600,10
399610,562
399640,7452
399660,8686
399670,36469
399700,184
399750,71
399780,1370
399790,37932
399820,3850
399890,6659
399900,50
399910,119
399920,5603
400020,936
400030,257
400040,11061
400110,15354
400160,2320
400170,52386
400180,1488
400200,214
400220,0
400230,0
400240,51137
400250,76528
400370,28321
400380,0
400410,17414
400430,26834
400450,2657
400470,462
400500,12
400510,2140
400570,4
400580,4472
400660,7041
400710,55
400740,7238
400760,1158
400790,4425
400800,17415
400880,45
400910,89306
400940,69
401090,886
401120,8925
401170,2023
401190,12083
401200,0
401210,0
401280,0
401290,423
401310,237
401330,367
401360,2052
401420,0
401510,0
401550,2
401560,5024
401680,5218
401690,4603
401780,40
401810,5492
401840,11336
401890,5137
401990,21
402000,0
402020,6569
402030,62
402040,2182
402060,292
402120,7102
402150,236
402160,1172
402170,3701
402180,66750
402190,45
402210,4069
402220,16143
402260,1055
402280,0
402300,210
402310,6867
402330,2961
402340,473
402390,0
402430,731
402450,24
402460,158
402470,455
402471,5
402472,1
402473,1
402474,1
402475,1
402476,1
402477,1
402478,1
402479,1
402480,1
402481,1
402482,1
402483,1
402484,1
402485,1
402486,1
402487,1
402488,1
402489,1
402490,1
402491,1
402492,1
402493,1
402494,1
402495,1
402530,516
402560,223
402570,50971
402590,258
402591,24
402592,28
402593,107
402594,30
402595,35
402596,39
402597,112
402598,114
402599,77
402600,94
402601,103
402602,108
402603,69
402604,109
402605,58
402606,84
402607,40
402608,67
402609,0
402620,26855
402630,1360
402670,9
402800,219
402840,1248159
402850,3153
402880,39
402890,1844
402980,2
403040,12649
403070,277
403090,402
403100,0
403120,828
403130,1
403170,15
403180,4555
403190,284133
403200,5549
403270,1014
403300,6238
403400,14
403430,203
403440,1
403460,16
403470,8
403490,701
403510,10389
403560,23213
403570,21813
403590,432
403660,482
403670,55
403690,2182
403700,8506
403740,39051
403780,38
403810,0
403830,12212
403840,458
403850,7045
403860,91
403880,160
403900,26862
403940,14295
403950,18787
403970,230
403980,205
404020,15
404030,9648
404040,1389
404050,1832
404080,88
404100,10
404150,4
404170,0
404180,38798
404200,54
404230,584
404270,36
404290,81
404370,1726
404390,0
404400,15
404410,260280
404420,45
404460,0
404480,21186
404510,0
404550,54
404580,752
404620,13857
404630,497
404640,608
404660,348
404690,4965
404700,5227
404730,238446
404750,0
404770,11695
404790,1162
404810,8673
404820,3840
404850,3352
404860,7
404910,24
404920,662
405000,741
405010,3237
405040,8618
405050,90
405070,3
405180,72
405240,284
405310,138099
405320,166
405370,628
405440,5954
405500,572
405530,84
405540,1195
405550,634
405590,3010
405610,7339
405640,202853
405650,1029
405670,107
405700,333
405720,410
405780,130
405810,38
405820,9963
405860,3328
405900,113335
405950,30718
405960,262
405970,945
405980,6932
406020,514
406080,6905
406090,103
406100,0
406110,27
406120,4223
406130,23641
406150,5956
406170,642
406210,4577
406220,0
406260,27
406261,27
406262,0
406263,18
406280,0
406290,15931
406300,7
406310,10706
406350,3421
406410,10
406440,341
406550,14934
406650,1327
406670,413
406690,0
406720,28
406730,984
406780,754
406850,999
406870,3231
406890,0
406920,299
406930,706
406940,670
407000,1450
407020,3078
407060,4696
407090,3627
407100,65
407120,89413
407150,7127
407230,40488
407240,0
407250,166617
407290,7509
407300,15982
407320,9385
407330,50889
407340,6073
407380,808
407400,0
407420,9163
407460,0
407510,360172
407530,289837
407600,14
407620,2947
407680,17889
407690,224
407700,1
407710,83
407720,2503
407730,388
407740,214
407750,11759
407760,24
407780,273
407810,13096
407830,2153
407840,101043
407880,299
407890,1089
407891,33
407892,0
407900,5735
407940,291
407980,9271
408000,3318
408060,0
408110,4274
408120,2406
408170,413
408260,0
408280,5554
408330,3137
408340,196
408400,0
408440,1660
408640,8059
408650,1754
408740,44477
408750,8638
408760,14874
408770,7461
408860,0
408900,1099
408920,1820
408930,148
408940,1
408960,300
408990,27112
409000,2878
409040,152
409070,2495
409090,466
409100,740
409160,37767
409170,341
409280,366
409290,2781
409310,2498
409320,631
409340,1424
409360,681
409370,3740
409380,14184
409390,4077
409410,42
409420,657
409440,755
409450,8886
409460,376
409490,389
409510,8008
409530,11
409560,3356
409590,9975
409600,5251
409610,1
409630,23
409660,5171
409670,2363
409690,1684
409710,54181
409720,8111
409730,907
409870,23786
409890,5236
409910,27
409920,1
409960,32
409970,40
409980,563
409990,67
410050,57
410110,16458
410120,8495
410130,9387
410150,575
410210,35915
410290,1074
410320,138245
410340,12003
410370,693
410380,62161
410430,229
410440,4743
410470,1457
410490,0
410540,2
410550,0
410560,58217
410570,205
410590,42325
410660,498
410670,15594
410700,74
410710,15063
410770,415
410820,3714
410850,31181
410890,13588
410910,600
410970,125
410980,1273
410990,39
411000,10392
411080,252
411120,14197
411130,0
411180,882
411181,258
411182,164
411183,80
411184,36
411185,82
411186,301
411187,90
411188,51
411189,61
411190,60
411191,52
411192,225
411193,149
411194,54
411310,1316
411320,44
411330,3922
411370,11453
411390,31297
411550,423
411560,5951
411570,11891
411590,0
411600,492
411610,155
411620,18
411680,955
411690,124
411720,0
411740,4555
411750,87
411760,1229
411820,207
411830,71132
411870,0
411960,26172
412000,0
412010,7
412050,1587
412130,7814
412140,2139
412150,357
412170,21763
412230,3746
412250,2203
412270,2077
412310,2306
412370,1075
412380,7697
412400,1340
412410,97
412450,6835
412460,596
412470,19458
412480,19
412490,2097
412520,5132
412530,7
412540,2966
412560,0
412600,13342
412670,8629
412730,6056
412740,21521
412770,1423
412790,212
412830,5985
412860,27
412880,164993
412940,1652
412970,155
413010,2
413030,999
413150,7016733
413170,23459
413210,0
413220,224
413230,0
413410,205300
413420,204240
413460,0
413470,807
413480,279
413500,302
413510,18
413580,6649
413600,0
413610,19
413680,6037
413690,3750
413700,56
413710,43311
413740,9
413760,0
413830,1389
413850,6297
413851,2164
413852,180
413853,572
413854,398
413855,528
413856,539
413857,236
413858,364
413859,177
413870,10216
414060,2609
414070,7758
414080,9489
414120,1151
414130,1890
414190,1743
414260,1134
414290,17339
414370,10327
414470,2414
414500,0
414510,5176
414580,16276
414660,5110
414720,7329
414730,32419
414770,1
414810,14
414850,2
414860,8
414920,1883
414950,471
415000,390
415030,8740
415080,1810
415140,1
415150,498
415240,2644
415270,3388
415310,0
415350,7915
415400,2559
415420,9584
415480,26109
415490,7952
415610,26
415670,3424
415740,2151
415800,0
415830,4474
415840,2976
415850,6554
415860,5367
415880,422
415890,0
415910,2501
415920,0
415950,441
415960,7466
415980,141
415990,152
416030,15570
416040,0
416070,448
416080,31769
416110,7389
416120,0
416130,6196
416140,15
416170,25859
416180,0
416200,3490
416210,9301
416220,0
416240,34
416260,4
416270,80311
416290,6852
416310,8902
416320,4629
416330,33
416350,5477
416360,9433
416370,6534
416380,828
416390,9
416450,13965
416530,3180
416550,5122
416590,65628
416610,1008
416630,2387
416640,3891
416670,7369
416680,8870
416690,36116
416720,16
416760,507
416770,8004
416790,926
416800,478
416850,6
416880,1
417060,684
417110,1757
417290,2932
417310,127
417350,241
417480,428
417730,4327
417750,499
417860,314937
417880,1352
417890,26935
417900,84
417910,5642
417980,5732
417990,173087
418000,1
418020,0
418040,2364
418070,84455
418110,2178
418120,20612
418150,18
418160,121
418170,65
418180,8263
418190,6541
418250,2876
418280,1956
418300,1346
418310,5384
418340,272580
418360,1624
418380,0
418430,11364
418440,0
418520,233
418580,0
418610,2438
418620,0
418650,12861
418910,52037
418950,2044
418960,3659
419000,0
419080,415
419090,7383
419220,390
419230,0
419240,11
419250,0
419340,0
419460,3902
419480,10102
419500,333
419520,1145
419580,0
419590,21
419810,1402
419910,430
420000,2651
420050,0
420070,3354
420090,1244
420100,7354
420110,120356
420160,138
420210,22
420270,8621
420300,0
420440,9302
420500,630
420550,0
420570,10
420630,1192
420670,320
420740,27326
420770,6274
420790,94092
420840,221
420850,3598
420880,222
420900,1198
420910,210
420930,2755
420950,13770
420970,41
420980,0
421030,3140
421040,82964
421050,10348
421060,11989
421110,0
421120,3970
421140,2478
421180,3731
421260,5579
421600,3093
421610,8597
421630,2548
421670,11980
421700,10914
421730,2
421740,498
421810,4848
421880,5552
421890,33
421900,823
421910,852
421960,4954
422020,0
422100,33161
422110,2443
422130,1367
422140,167
422210,187
422250,34878
422270,3
422300,83
422420,3474
422590,0
422630,2140
422650,2230
422860,21
422940,2138
422970,50644
422980,1647
423120,7071
423180,8
423220,247
423230,21729
423270,679
423320,3151
423440,646
423460,15
423490,385
423550,751
423580,24328
423610,977
423620,9857
423650,5701
423700,199
423710,21819
423720,1372
423740,308
423750,85
423760,7560
423770,8885
423800,581
423810,1148
423840,7152
423880,7333
423900,7911
423920,1825
423950,237
424000,6487
424010,0
424020,0
424030,1489
424060,103
424100,12
424170,2077
424210,1222
424250,3481
424280,110830
424310,910
424320,49
424370,1378
424590,258
424640,1370
424750,0
424760,826
424780,522
424830,33732
424870,0
425040,595
425070,514
425150,713
425160,7797
425210,1466
425220,9239
425230,81
425310,0
425340,2347
425410,523
425450,2
425580,5236
425600,0
425670,515
425680,26
425681,506
425682,56
425683,32
425684,24
425685,14
425686,13
425687,20
425688,14
425689,78
425720,2548
425820,47
425860,2423
425870,84
425900,171
426000,111665
426010,1524
426040,10564
426170,3529
426290,486
426330,7923
426560,1293
426590,86
426630,9857
426690,5389
426750,3902
426790,29743
426930,530
426970,8848
427030,3695
427100,478
427190,15013
427240,583
427250,50307
427270,465712
427470,7933
427510,9174
427520,3154818
427550,3692
427640,58
427660,2053
427730,222298
427760,511
427770,3507
427780,25066
427810,602
427820,7945
427860,48
427890,13
427910,36
427920,119912
427930,5099
427950,709
427970,4
427980,36973
428020,5
428040,236
428060,1328
428080,0
428100,6120
428110,1001
428180,1029
428190,68
428200,21419
428210,834
428220,527
428240,53
428250,0
428260,0
428270,318
428280,255
428340,641
428350,4257
428370,10856
428410,277
428420,0
428430,71946
428440,1441
428460,4488
428510,5897
428530,2444
428540,0
428550,23821
428630,6310
428690,294126
428740,2
428750,1717
428760,4630
428830,1386
428860,0
428870,6795
428880,4828
428900,9415
428930,0
428940,0
428950,13475
429020,5676
429040,0
429050,21427
429060,5437
429120,14
429160,10
429200,3256
429220,1449
429260,0
429280,7551
429300,11112
429330,21272
429350,197
429390,261
429430,0
429470,18824
429490,1263
429520,4000
429530,385
429570,50646
429580,12588
429600,7063
429610,4233
429620,4632
429680,38251
429690,10
429700,3523
429720,1428
429780,3104
429790,35293
429830,539
429940,2887
429950,6074
430020,8111
430080,2884
430190,1223
430240,0
430280,0
430290,94
430300,0
430390,0
430440,50126
430930,9
430960,9142
431000,1434
431060,0
431180,1786
431220,4125
431230,3535
431240,615354
431250,2161
431260,2763
431270,76890
431290,14651
431300,0
431330,1
431360,32
431370,0
431390,2
431410,8
431450,823
431460,453
431470,0
431500,635
431510,9351
431540,3348
431560,7493
431590,6383
431600,28355
431610,0
431630,223
431640,1392
431680,2882
431710,23906
431730,28166
431740,0
431770,3246
431810,275
431830,221
431840,7237
431850,271
431860,1569
431870,0
431910,3103
431990,6671
432010,6854
432020,191159
432080,88
432100,0
432150,35228
432170,10500
432180,6737
432190,5330
432230,588
432240,1794
432250,490
432260,452
432280,2141
432290,1396
432310,301
432330,273
432410,28
432470,11346
432480,107
432490,6784
432500,97
432540,0
432590,0
432610,3285
432620,1
432640,92
432720,1890
432770,0
432780,100
432850,3
432870,224
432940,0
432950,581
432980,0
432990,373
433000,709
433100,717
433110,2172
433120,21
433190,311
433210,17654
433270,264
433280,7459
433300,1148
433320,959
433340,285373
433350,57908
433380,0
433400,13
433490,261
433530,9027
433580,383
433590,338
433600,293
433630,20
433650,0
433670,0
433750,0
433790,8151
433800,4010
433840,1
433850,2444779
433890,1181
433910,3465
433920,0
433930,0
433950,38236
433960,589
434000,795
434010,30074
434020,3093
434030,1031
434050,0
434070,104
434110,10833
434120,2018
434130,63
434210,6605
434220,27
434230,518
434240,538
434250,14926
434260,13239
434270,17
434290,1030
434340,522
434360,479
434370,234
434380,141
434390,1506
434410,4803
434420,53468
434430,147
434480,131
434490,358
434500,3777
434520,5095
434530,5003
434570,109147
434600,4
434610,22264
434620,847
434650,21420
434680,8013
434700,0
434730,27668
434780,553
434790,0
434800,3739
434820,27
434860,2144
434870,45
434880,65
434890,8
434920,1809
434930,104
434960,0
434970,0
434980,2663
435030,20473
435040,1801
435050,0
435060,6377
435070,0
435080,0
435120,4874
435140,156
435150,18680
435210,0
435250,0
435260,0
435300,2884
435360,31006
435380,0
435410,0
435440,4317
435460,0
435480,214
435490,80
435530,7891
435600,0
435780,0
435790,2800
435800,1017
435840,31
435970,7457
436000,216
436060,1593
436110,3319
436140,4317
436150,58448
436160,2487
436220,335
436270,172
436280,3450
436300,15532
436320,11253
436350,3358
436360,2182
436390,779
436430,0
436470,338
436480,1143
436490,18
436500,1336
436510,0
436520,4140
436530,2349
436560,3175
436820,3654
436860,113
436870,223
436940,200
436950,0
437000,2136
437020,3797
437030,6310
437080,129
437090,2329
437100,217
437160,2391
437170,105
437180,1491
437220,1445182
437340,78
437400,699
437420,2729
437510,473
437520,4
437530,47
437660,0
437710,0
437740,2
437750,0
437870,471
437880,4177
437890,24
437900,4056
437920,817
438000,4313
438010,11734
438020,885
438030,21746
438040,482462
438080,8271
438090,963
438110,0
438130,31630
438140,3092
438160,17
438180,14703
438270,18070
438300,46
438310,155
438330,152
438340,1132
438350,7
438430,6625
438440,0
438480,5235
438490,77908
438510,0
438520,0
438530,0
438600,21975
438640,90247
438650,32
438660,1467
438680,20279
438720,335
438780,8
438790,912
438820,695
438920,1816
438940,719
439190,19030
439250,15084
439260,26
439310,465
439400,0
439440,22
439550,341
439700,7999
439720,4848
439730,641
439740,0
439750,310
439770,1143
439900,0
439910,7269
439920,5169
439930,3308
439940,21130
439950,21
440020,903
440090,18888
440140,0
440150,0
440160,7
440260,1195
440280,102
440330,14
440340,6386
440380,2829
440410,189
440430,63
440431,85
440432,33
440433,16
440434,7
440435,14
440436,28
440437,11
440438,137
440470,0
440520,724
440540,4303
440550,152
440630,2478
440650,130
440720,8
440730,2244
440740,3176
440750,1342
440760,13130
440770,60
440790,268
440800,185
440810,37741
440870,175
440880,1289
440950,1370
441020,13448
441050,487
441060,0
441230,213
441280,0
441380,1151
441450,1
441451,48
441452,320
441453,1
441454,0
441455,0
441456,0
441457,10
441510,509
441540,449
441550,16304
441640,75
441670,2313
441680,89
441770,3
441790,16219
441830,18957
441870,68757
441920,1311
442000,0
442070,8971
442080,790044
442110,4668
442140,11
442180,2
442210,5406
442220,129
442260,105
442290,2504
442500,5201
442700,3
442710,9651
442810,7858
442890,6427
443020,1054
443070,0
443080,12741
443250,333
443260,1227
443330,7164
443370,380
443380,10200
443420,5076
443450,653
443460,8733
443530,119
443570,454
443580,7878
443630,289
443650,461
443680,1404
443700,5
443750,0
443800,399
443810,106017
443830,183
443860,19
443890,0
443940,321
443970,90
443980,9354
444000,3538
444090,155286
444130,1207
444140,30520
444160,4314
444180,8
444190,6772
444210,0
444220,16040
444250,11409
444260,9517
444270,1806
444280,5630
444290,0
444320,0
444350,13
444410,1670
444420,137
444430,0
444440,5500
444460,7548
444480,17968
444520,0
444530,52
444550,497
444560,24531
444580,15
444590,388
444620,304
444640,484802
444650,368
444670,178
444710,34
444720,7358
444740,0
444770,46
444790,3289
444800,4499
444860,220
444870,893
444880,439
444930,1334
444940,317
445040,2268
445110,3332
445130,897
445140,70
445170,2533
445210,192
445230,1011
445310,2048
445420,11035
445550,0
445600,1038
445730,5
445750,216
445770,2486
445840,3
445880,17
445900,1
446000,67
446020,32758
446040,826
446050,0
446100,117
446120,3815
446240,0
446310,1912
446330,1623
446380,3202
446390,3801
446430,0
446440,0
446450,0
446460,0
446470,966
446480,82
446490,8
446590,145
446620,3247
446640,17545
446750,1564
446770,1277
446830,14
446870,54
446910,1430
446990,786
447000,28
447020,0
447100,25
447170,8356
447180,23
447200,3614
447240,103
447270,984
447310,940
447330,2
447500,82819
447530,47086
447570,5318
447780,3567
447800,3523
447820,94349
447850,24895
447860,9
447880,31314
447890,6111
447940,394
447960,624
447970,9057
447990,2722
448000,2614
448010,5117
448020,3
448050,145
448060,104
448070,9675
448080,4188
448090,418
448110,1458
448130,1384
448150,4114
448160,138
448230,19
448240,2329
448250,8080
448260,2917
448280,26047
448300,0
448310,431
448320,420
448350,8213
448370,9083
448380,3628
448400,4115
448440,4239
448460,3576
448470,6763
448480,0
448500,2824
448510,17050
448520,1860
448530,276
448540,1
448560,5073
448570,6977
448580,1106
448610,3030
448620,2135
448630,1515
448640,17774
448650,204
448660,5889
448710,5
448720,0
448750,1419
448780,6705
448790,1160
448820,631
448830,12997
448870,4376
448880,36
448910,820
448940,4975
448980,149
449000,511
449020,2938
449040,4119
449050,525
449060,2585
449090,383
449120,29
449130,27
449140,130474
449150,0
449170,1547
449180,632
449200,18681
449210,31
449220,50442
449250,9077
449300,12329
449310,11
449320,17
449330,123
449340,5881
449350,0
449420,743
449440,6605
449470,2924
449500,886
449520,135
449530,761
449540,18502
449550,16726
449560,0
449630,48504
449680,22942
449690,3015
449710,6755
449730,745
449760,540
449780,26
449800,84499
449820,700
449830,39102
449940,742
449960,2296
450020,5680
450030,181
450040,251
450050,483
450060,284
450110,14097
450120,980
450140,11
450190,2295
450220,1280
450250,13079
450290,276
450390,23651
450500,278
450540,14778
450570,0
450590,66
450600,0
450650,568
450670,5085
450700,952
450710,1
450740,340
450750,0
450850,5913
451000,852
451010,7
451130,92
451140,0
451180,0
451200,3
451210,0
451230,325
451350,83
451400,1934
451430,0
451520,3335
451570,289
451600,1572
451650,781
451670,0
451700,3225
451760,7189
451830,4697
451840,5907
451870,19
451880,13642
451900,32
451920,2746
451990,5
452000,0
452040,0
452060,3551
452120,2168
452220,419
452320,411
452340,0
452420,4616
452440,9409
452450,1248
452490,1578
452510,6327
452640,127
452650,11
452700,0
452710,1009
452780,191041
452860,520
452930,20
452970,261
453000,0
453090,26968
453100,6717
453130,1
453170,1094
453190,95
453270,534
453290,4213
453300,639
453340,4859
453350,115
453390,186
453510,129
453650,414
453660,0
453670,4781
453680,24
453700,231
453710,26530
453720,572
453730,3351
453740,204
453750,4660
453770,2219
453790,963
453810,689
453820,8961
453830,3392
453850,5319
453880,7145
453890,1511
453950,49
453960,1315
453980,25672
453990,0
454030,10003
454040,3664
454060,18608
454070,1698
454080,4547
454100,2169
454130,1333
454150,356
454160,0
454170,6511
454180,3994
454190,258
454200,9953
454220,13754
454230,271
454250,762
454260,0
454320,7268
454410,1224
454420,969
454430,5133
454460,294
454510,3135
454520,220
454530,5832
454540,6734
454550,42332
454570,6864
454600,8801
454610,556
454630,0
454670,4211
454690,8972
454700,922
454720,354
454730,27
454780,2064
454830,0
454870,4621
454890,14746
454900,1468
454930,11740
454950,37
454970,5206
455110,4527
455160,59
455200,6
455230,1
455340,341
455400,2171
455440,1845
455490,7508
455590,648
455640,0
455710,0
455910,7828
455940,9390
455970,9017
455980,2761
455990,101
456000,1
456040,0
456130,184
456160,1333
456210,0
456430,1825
456450,38
456540,63
456570,12
456590,0
456610,3815
456660,11566
456690,599
